40000000000000000 40000010000000000
3000000000000000000000000000000000000000000000000000000000000000000000 3000000000000000000000000000000000000000000000000000000000010000000000
300000000000000000000000000000000000000000000000000000000000 300000000000000000000000000000000000000000000000010000000000
10000000000000000000000000000000000000000000000000000000000000000000000000000000 10000000000000000000000000000000000000000000000000000000000000000000010000000000
30000000000000000000000000000000000000000000000000000000000000000000 30000000000000000000000000000000000000000000000000000000010000000000
700000000000000000000000000000000000000000000000000000000000000 700000000000000000000000000000000000000000000000000010000000000
600000000000000000000 600000000010000000000
30000000000000000000000000000000000000000000000000000000000 30000000000000000000000000000000000000000000000010000000000
80000000000000000000000000000000000000000000000000000000000 80000000000000000000000000000000000000000000000010000000000
200000000000000000000000000000000 200000000000000000000010000000000
100000000000000000 100000010000000000
50000000000000000000000000000000000000000000000000000000 50000000000000000000000000000000000000000000010000000000
50000000000000000 50000010000000000
100000000000000000000000000000000000000000000000000 100000000000000000000000000000000000000010000000000
100000000000000000000000000000000000000 100000000000000000000000000010000000000
6000000000000000000000000 6000000000000010000000000
500000000000000000000000000000000000000000000000000000000000000000000000 500000000000000000000000000000000000000000000000000000000000010000000000
900000000000 910000000000
30000000000000000000000000000000000000000000000000000000000000000000000000 30000000000000000000000000000000000000000000000000000000000000010000000000
