40000000000000000000000000000000000 40000000000000000000000000001000000
7000000000000000000 7000000000001000000
9000000000000000000000000000000000000 9000000000000000000000000000001000000
60000000000000000000000000000000000000000000000 60000000000000000000000000000000000000001000000
800000000000000000000000000000000000000 800000000000000000000000000000001000000
20000000000000000000000000000000000000000000000000000000000000 20000000000000000000000000000000000000000000000000000001000000
6000000000000000000000000000000000 6000000000000000000000000001000000
200000000000000000000000000 200000000000000000001000000
20000000000000000000000000000000 20000000000000000000000001000000
800000000000000000000000000000000000000000000000000000000000000 800000000000000000000000000000000000000000000000000000001000000
6000000000000000000000000000 6000000000000000000001000000
9000000000000000000000000000000000000000000 9000000000000000000000000000000000001000000
300000000000000 300000001000000
8000000000000000000000000000000000000 8000000000000000000000000000001000000
9000000000000000000000000000000000000000000000000000 9000000000000000000000000000000000000000000001000000
7000000000000000000000000000000000000000000000000000000000000000000000000000 7000000000000000000000000000000000000000000000000000000000000000000001000000
60000000000000000000000000000000000 60000000000000000000000000001000000
6000000000000000000000000000000000000000000000000000000000000000000000000 6000000000000000000000000000000000000000000000000000000000000000001000000
10000000000000000000000000000000000000000000000000 10000000000000000000000000000000000000000001000000
30000000000000000000000000000000000000000000000000000000000000 30000000000000000000000000000000000000000000000000000001000000
50000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 50000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000
200000000000000000000000000000000000000000000000000000000000000000000000 200000000000000000000000000000000000000000000000000000000000000001000000
